"349190625","ZAKOPANE                      ","2025","01","30",10.1,,-1.6,,3.8,,-3.2,,,"9",,,"9",,"9",7.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","R","01",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","31",8.9,,-2.3,,0.6,,-3.6,,0.7,,"S",,"9",,"9",4.7,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","Z","01",,,"9",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","01",2.6,,-1.6,,0.3,,,"8",,"9",,30,,2.6,,7.2,,,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",21.8,,,"9",23.0,,,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","02",-0.1,,-3.4,,-2.1,,,"8",3.6,,"S",29,,2.7,,3.5,,,"9",5.8,,,"9",,"9",3.6,,,"9",3.6,,,"9",,"9",21.1,,,"9",18.8,,1.7,,,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","03",-3.2,,-12.8,,-12.1,,,"8",8.2,,"S",34,,2.4,,,"9",,"9",23.3,,,"9",,"9",24.0,,,"9",24.0,,,"9",,"9",19.0,,,"9",5.5,,,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","04",-12.1,,-15.1,,-14.0,,,"8",2.3,,"S",45,,2.1,,0.9,,,"9",9.5,,,"9",,"9",14.4,,,"9",14.4,,,"9",,"9",23.0,,,"9",3.2,,,"9",,"9",,"9",,"9",1,,0,,"Z",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","05",-2.2,,-15.2,,-9.7,,,"8",2.5,,"S",47,,1.9,,,"9",,"9",8.0,,,"9",,"9",15.8,,,"9",15.8,,,"9",,"9",24.0,,,"9",24.0,,15.2,,,"9",,"9",,"9",1,,0,,"Z",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","06",4.0,,-2.6,,0.4,,,"8",0.0,,"S",40,,2.5,,1.2,,0.8,,2.0,,,"9",,"9",13.8,,,"9",12.8,,,"9",,"9",12.8,,,"9",23.2,,7.0,,,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","07",-0.3,,-4.1,,-2.7,,,"8",9.5,,"S",34,,2.8,,,"9",,"9",10.5,,,"9",,"9",19.5,,,"9",19.5,,,"9",,"9",19.0,,,"9",14.8,,1.2,,,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","08",-3.8,,-8.5,,-5.8,,,"8",2.3,,"S",42,,2.4,,0.2,,,"9",6.2,,,"9",,"9",14.8,,,"9",14.8,,,"9",,"9",24.0,,,"9",20.7,,1.5,,,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","09",0.3,,-4.9,,-1.2,,,"8",13.1,,"S",43,,2.5,,,"9",,"9",8.9,,,"9",,"9",24.0,,,"9",21.8,,,"9",,"9",20.8,,,"9",22.5,,1.3,,,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","10",-0.9,,-12.7,,-9.0,,,"8",8.9,,"S",51,,2.5,,,"9",,"9",18.2,,,"9",,"9",23.1,,,"9",23.1,,,"9",,"9",24.0,,,"9",0.5,,,"9",,"9",,"9",,"9",1,,0,,"Z",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","11",-11.8,,-14.1,,-13.0,,,"8",9.5,,"S",57,,2.5,,,"9",,"9",21.7,,,"9",,"9",24.0,,,"9",24.0,,,"9",,"9",24.0,,,"9",0.2,,,"9",,"9",,"9",,"9",1,,0,,"Z",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","12",-10.6,,-14.2,,-12.1,,,"8",25.1,,"S",65,,2.4,,,"9",,"9",24.0,,,"9",,"9",24.0,,,"9",24.0,,,"9",,"9",24.0,,,"9",1.5,,,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","13",-10.7,,-12.4,,-11.5,,,"8",0.8,,"S",85,,2.6,,4.0,,,"9",10.3,,,"9",,"9",12.3,,,"9",12.3,,,"9",,"9",24.0,,,"9",3.2,,,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","14",-5.6,,-11.4,,-7.6,,,"8",4.7,,"S",84,,2.6,,6.0,,,"9",0.2,,,"9",,"9",,"9",,"9",,"9",,"9",,"9",0.2,,,"9",,"9",,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","15",-4.7,,-8.6,,-7.0,,,"8",0.8,,"S",86,,2.4,,,"9",,"9",16.8,,,"9",,"9",23.5,,,"9",23.5,,,"9",,"9",23.3,,,"9",8.3,,,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","16",-3.1,,-7.5,,-4.4,,,"8",,"9",,85,,2.4,,8.0,,,"9",5.0,,,"9",,"9",8.3,,,"9",8.3,,,"9",,"9",9.0,,,"9",,"9",,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","17",3.2,,-3.5,,0.4,,,"8",,"9",,82,,2.5,,4.0,,,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","18",5.5,,0.1,,2.3,,,"8",,"9",,80,,2.5,,5.9,,,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","19",6.9,,0.8,,4.3,,,"8",,"9",,77,,2.5,,6.1,,,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","20",5.3,,0.5,,2.7,,,"8",,"9",,76,,2.6,,4.3,,,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
"349190650","KASPROWY WIERCH               ","2025","01","21",2.1,,-4.2,,-1.3,,,"8",2.4,,"S",75,,2.7,,,"9",,"9",7.3,,,"9",,"9",5.3,,,"9",5.3,,,"9",,"9",0.9,,,"9",,"9",,"9",,"9",,"9",,"9",1,,0,,"R",,"8",,"8",,"8"
