Data_merged,value,forecast,Godzina,Dzień tygodnia_merged,Maksymalna temperatura dobowa [°C],Minimalna temperatura dobowa [°C],Średnia temperatura dobowa [°C],Temperatura minimalna przy gruncie [°C],Suma dobowa opadu [mm],Rodzaj opadu [S/W/ ],Wysokość pokrywy śnieżnej [cm],Równoważnik wodny śniegu  [mm/cm],Usłonecznienie [godziny],Czas trwania opadu deszczu [godziny],Czas trwania opadu śniegu [godziny],Czas trwania opadu deszczu ze śniegiem [godziny],Czas trwania gradu [godziny],Czas trwania mgły [godziny],Czas trwania zamglenia  [godziny],Czas trwania sadzi [godziny],Czas trwania gołoledzi [godziny],Czas trwania zamieci śnieżnej niskiej [godziny],Czas trwania zamieci śnieżnej wysokiej [godziny],Czas trwania zmętnienia [godziny],Czas trwania wiatru >=10m/s [godziny],Czas trwania wiatru >15m/s [godziny],Czas trwania burzy  [godziny],Czas trwania rosy  [godziny],Czas trwania szronu [godziny],Wystąpienie pokrywy śnieżnej  [0/1],Wystąpienie błyskawicy  [0/1],Stan gruntu [Z/R],Izoterma dolna  [cm],Izoterma górna [cm],Aktynometria  [J/cm2],Data_combined,Dzień tygodnia_combined,Data,Temperatura,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,Dzień wolny,sun
2024-06-09 01:00:00,13669.0,13324.238,1,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 01:00:00,17.2,12.9,76.0,0.0,,150.0,14.4,22.2,1006.2,,2.0,1.0,0.0
2024-06-09 02:00:00,13130.0,13175.85,2,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 02:00:00,16.5,12.8,79.0,0.0,,130.0,10.8,20.4,1005.2,,2.0,1.0,0.0
2024-06-09 03:00:00,12903.0,12934.15,3,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 03:00:00,15.6,12.4,81.0,2.2,,130.0,10.8,18.5,1004.8,,3.0,1.0,1.0
2024-06-09 04:00:00,12674.0,12580.913,4,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 04:00:00,15.8,12.7,82.0,0.0,,150.0,7.2,18.5,1004.9,,3.0,1.0,1.0
2024-06-09 05:00:00,12483.0,12553.088,5,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 05:00:00,17.2,13.1,77.0,0.0,,300.0,3.6,18.5,1005.2,,3.0,1.0,1.0
2024-06-09 06:00:00,13358.0,12934.363,6,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 06:00:00,18.4,13.5,73.0,0.0,,270.0,7.2,18.5,1005.1,,3.0,1.0,1.0
2024-06-09 07:00:00,14366.0,13703.188,7,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 07:00:00,19.7,13.9,69.0,0.0,,270.0,10.8,24.1,1005.6,,2.0,1.0,1.0
2024-06-09 08:00:00,15081.0,14234.588,8,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 08:00:00,21.7,14.4,63.0,0.0,,310.0,14.4,27.8,1005.5,,2.0,1.0,1.0
2024-06-09 09:00:00,15411.0,15328.063,9,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 09:00:00,22.8,12.4,52.0,0.0,,310.0,21.6,31.5,1006.2,,2.0,1.0,1.0
2024-06-09 10:00:00,15421.0,15309.175,10,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 10:00:00,22.8,10.2,45.0,0.0,,310.0,21.6,35.2,1006.6,,2.0,1.0,1.0
2024-06-09 11:00:00,15382.0,15792.238,11,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 11:00:00,23.2,10.6,45.0,0.0,,290.0,18.0,37.0,1006.8,,2.0,1.0,1.0
2024-06-09 12:00:00,15303.0,15853.0,12,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 12:00:00,22.5,8.9,42.0,0.0,,280.0,21.6,37.0,1007.0,,3.0,1.0,1.0
2024-06-09 13:00:00,15340.0,15637.563,13,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 13:00:00,22.4,8.5,41.0,0.0,,280.0,18.0,37.0,1007.0,,2.0,1.0,1.0
2024-06-09 14:00:00,15428.0,15140.75,14,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 14:00:00,23.0,8.7,40.0,0.0,,270.0,18.0,37.0,1007.0,,2.0,1.0,1.0
2024-06-09 15:00:00,15469.0,15566.85,15,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 15:00:00,22.4,8.9,42.0,0.0,,280.0,18.0,33.3,1007.0,,2.0,1.0,1.0
2024-06-09 16:00:00,15527.0,15701.488,16,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 16:00:00,22.1,8.6,42.0,0.0,,270.0,14.4,29.6,1007.1,,2.0,1.0,1.0
2024-06-09 17:00:00,16027.0,16238.838,17,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 17:00:00,21.7,7.9,41.0,0.0,,270.0,14.4,25.9,1007.1,,2.0,1.0,1.0
2024-06-09 18:00:00,16633.0,17021.488,18,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 18:00:00,20.6,8.3,45.0,0.0,,270.0,7.2,20.4,1007.3,,3.0,1.0,1.0
2024-06-09 19:00:00,16983.0,17329.9,19,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 19:00:00,18.9,8.5,51.0,0.0,,270.0,3.6,14.8,1007.4,,2.0,1.0,0.0
2024-06-09 20:00:00,17058.0,17228.625,20,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 20:00:00,17.9,9.5,58.0,0.0,,311.0,3.6,11.1,1007.7,,2.0,1.0,0.0
2024-06-09 21:00:00,17078.0,17288.213,21,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 21:00:00,16.3,9.7,65.0,0.0,,0.0,0.0,11.1,1007.6,,2.0,1.0,0.0
2024-06-09 22:00:00,16981.0,16869.025,22,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 22:00:00,16.9,9.3,61.0,0.0,,120.0,7.2,9.3,1007.4,,2.0,1.0,0.0
2024-06-09 23:00:00,15829.0,15662.438,23,Sunday,21.1,12.7,15.0,12.8,,,,,8.9,,,,,,,,,,,,,,,,,,,R,,,,2024-06-09,Sunday,2024-06-09 23:00:00,16.7,9.4,62.0,0.0,,100.0,3.6,11.1,1007.0,,2.0,1.0,0.0
2024-06-10 00:00:00,14488.0,14767.025,0,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 00:00:00,15.7,9.1,65.0,0.0,,110.0,7.2,11.1,1006.7,,3.0,0.0,0.0
2024-06-10 01:00:00,13878.0,14074.913,1,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 01:00:00,14.7,9.5,71.0,0.0,,90.0,3.6,13.0,1006.1,,18.0,0.0,0.0
2024-06-10 02:00:00,13665.0,13899.925,2,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 02:00:00,16.1,9.3,64.0,0.0,,100.0,10.8,14.8,1005.5,,18.0,0.0,0.0
2024-06-10 03:00:00,13653.0,13934.35,3,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 03:00:00,15.5,9.8,69.0,1.3,,90.0,7.2,14.8,1004.9,,8.0,0.0,1.0
2024-06-10 04:00:00,13996.0,13885.913,4,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 04:00:00,15.4,11.6,78.0,0.0,,280.0,18.0,16.7,1005.8,,7.0,0.0,1.0
2024-06-10 05:00:00,16173.0,14639.975,5,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 05:00:00,15.7,13.5,87.0,0.0,,350.0,10.8,18.5,1005.0,,7.0,0.0,1.0
2024-06-10 06:00:00,19214.0,17499.463,6,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 06:00:00,14.9,13.4,91.0,0.6,,330.0,10.8,18.5,1005.5,,17.0,0.0,1.0
2024-06-10 07:00:00,20490.0,19542.65,7,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 07:00:00,16.1,13.8,86.0,1.4,,40.0,18.0,18.5,1005.0,,7.0,0.0,1.0
2024-06-10 08:00:00,20996.0,20565.925,8,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 08:00:00,16.5,12.7,78.0,0.6,,10.0,7.2,16.7,1005.3,,7.0,0.0,1.0
2024-06-10 09:00:00,20999.0,20884.538,9,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 09:00:00,16.3,13.8,85.0,0.9,,50.0,7.2,16.7,1005.0,,7.0,0.0,1.0
2024-06-10 10:00:00,20841.0,20766.763,10,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 10:00:00,17.1,14.0,82.0,0.1,,50.0,7.2,14.8,1005.2,,18.0,0.0,1.0
2024-06-10 11:00:00,20967.0,20956.238,11,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 11:00:00,19.8,14.4,71.0,0.4,,350.0,7.2,16.7,1004.7,,18.0,0.0,1.0
2024-06-10 12:00:00,21100.0,20981.675,12,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 12:00:00,20.4,14.3,68.0,0.2,,360.0,7.2,18.5,1004.3,,3.0,0.0,1.0
2024-06-10 13:00:00,21135.0,21122.263,13,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 13:00:00,20.4,13.6,65.0,0.0,,290.0,14.4,18.5,1004.2,,18.0,0.0,1.0
2024-06-10 14:00:00,21004.0,20744.838,14,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 14:00:00,20.0,13.5,66.0,0.0,,300.0,14.4,22.2,1004.1,,17.0,0.0,1.0
2024-06-10 15:00:00,21063.0,20684.475,15,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 15:00:00,20.9,13.6,63.0,0.1,,310.0,14.4,24.1,1003.8,,3.0,0.0,1.0
2024-06-10 16:00:00,20930.0,20692.225,16,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 16:00:00,20.5,12.2,59.0,0.0,,330.0,14.4,24.1,1003.7,,2.0,0.0,1.0
2024-06-10 17:00:00,20864.0,20651.6,17,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 17:00:00,19.7,12.5,63.0,0.2,,330.0,14.4,22.2,1003.8,,3.0,0.0,1.0
2024-06-10 18:00:00,21100.0,20745.8,18,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 18:00:00,19.2,12.9,67.0,0.1,,340.0,10.8,20.4,1004.2,,4.0,0.0,1.0
2024-06-10 19:00:00,21211.0,21276.763,19,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 19:00:00,18.2,12.9,71.0,0.0,,320.0,10.8,20.4,1004.7,,3.0,0.0,0.0
2024-06-10 20:00:00,21213.0,21344.788,20,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 20:00:00,17.8,13.5,76.0,0.0,,280.0,3.6,18.5,1005.3,,2.0,0.0,0.0
2024-06-10 21:00:00,20977.0,20699.913,21,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 21:00:00,16.7,13.6,82.0,0.0,,260.0,3.6,16.7,1005.5,,2.0,0.0,0.0
2024-06-10 22:00:00,19383.0,19292.725,22,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 22:00:00,17.1,14.2,83.0,0.0,,260.0,7.2,13.0,1005.6,,2.0,0.0,0.0
2024-06-10 23:00:00,17832.0,17784.775,23,Monday,16.9,11.2,14.6,10.5,0.5,W,,,12.2,,,,,,,,,,,,,,,,,,,R,,,,2024-06-10,Monday,2024-06-10 23:00:00,15.5,13.7,89.0,0.0,,260.0,3.6,13.0,1005.9,,5.0,0.0,0.0
2024-06-11 00:00:00,16577.0,16538.625,0,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 00:00:00,15.4,13.8,90.0,0.0,,260.0,3.6,11.1,1005.9,,2.0,0.0,0.0
2024-06-11 01:00:00,15961.0,15663.225,1,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 01:00:00,12.2,11.1,93.0,0.0,,230.0,3.6,9.3,1006.1,,5.0,0.0,0.0
2024-06-11 02:00:00,15489.0,15227.888,2,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 02:00:00,12.0,11.5,97.0,0.0,,0.0,0.0,9.3,1006.0,,5.0,0.0,0.0
2024-06-11 03:00:00,15358.0,15162.05,3,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 03:00:00,11.9,11.6,98.0,0.0,,160.0,3.6,9.3,1006.1,,5.0,0.0,1.0
2024-06-11 04:00:00,15469.0,15106.638,4,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 04:00:00,14.9,13.9,94.0,0.0,,140.0,3.6,11.1,1006.5,,1.0,0.0,1.0
2024-06-11 05:00:00,16507.0,15716.713,5,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 05:00:00,17.7,13.0,74.0,0.0,,140.0,3.6,13.0,1006.6,,1.0,0.0,1.0
2024-06-11 06:00:00,19423.0,18202.025,6,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 06:00:00,19.6,12.1,62.0,0.0,,160.0,10.8,14.8,1006.6,,2.0,0.0,1.0
2024-06-11 07:00:00,20551.0,20038.163,7,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 07:00:00,21.2,10.4,50.0,0.0,,170.0,10.8,16.7,1006.4,,2.0,0.0,1.0
2024-06-11 08:00:00,20755.0,20376.15,8,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 08:00:00,21.9,11.3,51.0,0.0,,210.0,10.8,20.4,1006.5,,2.0,0.0,1.0
2024-06-11 09:00:00,20505.0,20155.163,9,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 09:00:00,23.4,12.1,49.0,0.0,,200.0,10.8,22.2,1006.3,,2.0,0.0,1.0
2024-06-11 10:00:00,20093.0,20065.438,10,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 10:00:00,22.4,12.1,52.0,0.0,,270.0,18.0,25.9,1006.6,,3.0,0.0,1.0
2024-06-11 11:00:00,19921.0,20526.55,11,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 11:00:00,22.1,11.2,50.0,0.0,,270.0,21.6,27.8,1006.9,,3.0,0.0,1.0
2024-06-11 12:00:00,19870.0,21026.6,12,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 12:00:00,22.3,10.4,47.0,0.2,,270.0,21.6,31.5,1007.5,,3.0,0.0,1.0
2024-06-11 13:00:00,19955.0,21124.563,13,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 13:00:00,21.7,10.5,49.0,0.1,,270.0,25.2,33.3,1008.2,,3.0,0.0,1.0
2024-06-11 14:00:00,19817.0,21422.3,14,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 14:00:00,20.9,6.8,40.0,0.0,,270.0,25.2,37.0,1009.1,,2.0,0.0,1.0
2024-06-11 15:00:00,19887.0,21279.838,15,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 15:00:00,20.3,5.5,38.0,0.0,,260.0,25.2,37.0,1009.8,,2.0,0.0,1.0
2024-06-11 16:00:00,20000.0,20828.513,16,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 16:00:00,19.1,6.2,43.0,0.0,,270.0,25.2,37.0,1010.6,,2.0,0.0,1.0
2024-06-11 17:00:00,20212.0,20646.875,17,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 17:00:00,17.2,4.8,44.0,0.0,,270.0,25.2,33.3,1011.7,,2.0,0.0,1.0
2024-06-11 18:00:00,20663.0,21080.1,18,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 18:00:00,16.4,5.1,47.0,0.0,,280.0,21.6,27.8,1012.2,,2.0,0.0,1.0
2024-06-11 19:00:00,21186.0,21290.088,19,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 19:00:00,15.0,6.0,55.0,0.0,,270.0,10.8,25.9,1013.1,,2.0,0.0,0.0
2024-06-11 20:00:00,21186.0,20992.813,20,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 20:00:00,13.9,6.5,61.0,0.0,,270.0,10.8,22.2,1013.7,,2.0,0.0,0.0
2024-06-11 21:00:00,20868.0,20279.325,21,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 21:00:00,13.2,6.8,65.0,0.0,,260.0,7.2,18.5,1014.2,,2.0,0.0,0.0
2024-06-11 22:00:00,19381.0,18956.213,22,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 22:00:00,12.5,7.0,69.0,0.0,,260.0,10.8,16.7,1014.6,,1.0,0.0,0.0
2024-06-11 23:00:00,17933.0,17280.188,23,Tuesday,16.3,10.7,12.8,11.0,5.4,W,,,3.8,,,,,,,,,,,,,,,,,,,R,,,,2024-06-11,Tuesday,2024-06-11 23:00:00,11.9,6.8,71.0,0.0,,250.0,7.2,16.7,1014.8,,1.0,0.0,0.0
2024-06-12 00:00:00,16399.0,16123.688,0,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 00:00:00,11.1,6.8,75.0,0.0,,240.0,7.2,14.8,1015.3,,2.0,0.0,0.0
2024-06-12 01:00:00,15796.0,15298.913,1,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 01:00:00,10.4,6.7,78.0,0.0,,240.0,7.2,13.0,1015.5,,1.0,0.0,0.0
2024-06-12 02:00:00,15351.0,15020.45,2,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 02:00:00,10.0,6.7,80.0,0.0,,220.0,3.6,13.0,1016.0,,1.0,0.0,0.0
2024-06-12 03:00:00,15359.0,14947.213,3,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 03:00:00,9.9,6.6,80.0,0.0,,230.0,7.2,11.1,1016.2,,1.0,0.0,1.0
2024-06-12 04:00:00,15519.0,14831.0,4,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 04:00:00,11.5,6.8,73.0,0.0,,250.0,7.2,13.0,1016.6,,1.0,0.0,1.0
2024-06-12 05:00:00,16614.0,15497.763,5,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 05:00:00,13.9,7.2,64.0,0.0,,280.0,7.2,16.7,1016.6,,2.0,0.0,1.0
2024-06-12 06:00:00,19505.0,18016.125,6,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 06:00:00,15.1,6.6,57.0,0.0,,280.0,7.2,18.5,1016.8,,3.0,0.0,1.0
2024-06-12 07:00:00,20626.0,20083.6,7,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 07:00:00,16.1,7.1,55.0,0.0,,250.0,7.2,22.2,1016.8,,2.0,0.0,1.0
2024-06-12 08:00:00,20867.0,20700.513,8,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 08:00:00,16.5,4.5,45.0,0.0,,250.0,10.8,24.1,1016.8,,2.0,0.0,1.0
2024-06-12 09:00:00,20679.0,20592.538,9,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 09:00:00,17.3,4.9,44.0,0.0,,250.0,7.2,25.9,1016.6,,2.0,0.0,1.0
2024-06-12 10:00:00,20271.0,20439.538,10,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 10:00:00,17.9,4.8,42.0,0.0,,270.0,14.4,22.2,1016.9,,2.0,0.0,1.0
2024-06-12 11:00:00,20319.0,20573.625,11,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 11:00:00,18.1,4.3,40.0,0.0,,260.0,10.8,24.1,1016.9,,3.0,0.0,1.0
2024-06-12 12:00:00,20354.0,20591.963,12,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 12:00:00,18.1,5.0,42.0,0.0,,270.0,14.4,25.9,1016.7,,4.0,0.0,1.0
2024-06-12 13:00:00,20536.0,20699.65,13,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 13:00:00,18.5,5.3,42.0,0.0,,260.0,14.4,25.9,1016.6,,3.0,0.0,1.0
2024-06-12 14:00:00,20214.0,20389.138,14,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 14:00:00,18.6,4.7,40.0,0.0,,270.0,14.4,24.1,1016.7,,3.0,0.0,1.0
2024-06-12 15:00:00,20271.0,20642.663,15,Wednesday,16.7,9.3,12.2,8.7,1.8,W,,,8.7,,,,,,,,,,,,,,,,,,,R,,,,2024-06-12,Wednesday,2024-06-12 15:00:00,18.6,4.7,40.0,0.0,,290.0,14.4,24.1,1016.6,,3.0,0.0,1.0
